customer_id,acquisition_date,total_spent,num_orders,avg_order_value,last_purchase_date,recency_days,product_category_pref,marketing_channel,is_churn
CUST_1211,2024-03-24,6706.88,4,1370.7,2025-06-24,38,Books,Referral,0
CUST_1212,2024-01-07,7065.46,8,838.48,2025-07-09,23,Apparel,Social Media,0
CUST_1213,2024-05-22,4768.18,4,1112.13,2024-09-05,330,Apparel,Referral,1
CUST_1214,2024-01-15,2287.99,3,724.61,2025-02-18,164,Electronics,Paid Ads,1
CUST_1215,2024-06-29,7061.31,5,1194.64,2024-09-16,319,Groceries,Email,1
CUST_1216,2024-08-07,1864.02,3,552.26,2025-06-01,61,Apparel,Paid Ads,1
CUST_1217,2024-07-16,3090.76,2,1155.47,2024-11-03,271,Apparel,Social Media,1
CUST_1218,2024-05-10,4470.91,4,1109.73,2025-04-01,122,Electronics,Referral,1
CUST_1219,2024-04-14,9128.44,8,1047.43,2025-07-29,3,Books,Referral,0
CUST_1220,2024-02-14,5594.45,3,1500.18,2025-05-25,68,Apparel,Email,1
CUST_1221,2024-10-08,8302.89,8,994.3,2025-07-24,8,Apparel,Email,0
CUST_1222,2024-04-14,2568.59,2,987.36,2025-03-08,146,Groceries,Paid Ads,1
CUST_1223,2024-11-09,4566.7,3,1248.16,2025-07-06,26,Electronics,Social Media,0
CUST_1224,2024-09-09,7403.86,7,1002.64,2025-04-30,93,Books,Email,1
CUST_1225,2024-08-18,2666.22,10,257.24,2024-12-19,225,Apparel,Social Media,1
CUST_1226,2024-04-16,6281.63,6,1023.96,2025-02-12,170,Apparel,Email,1
CUST_1227,2024-08-11,3102.09,4,727.93,2025-02-25,157,Apparel,Paid Ads,1
CUST_1228,2024-01-01,3179.35,2,1208.55,2024-11-29,245,Apparel,Email,1
CUST_1229,2024-06-10,3072.84,16,185.76,2025-07-06,26,Electronics,Paid Ads,0
CUST_1230,2024-02-04,5962.01,8,691.9,2025-05-06,87,Apparel,Email,1
CUST_1231,2024-11-06,3272.27,3,873.08,2024-12-29,215,Apparel,Paid Ads,1
CUST_1232,2024-09-25,4030.09,3,1138.46,2025-05-06,87,Apparel,Referral,1
CUST_1233,2024-04-10,6078.34,3,1723.04,2025-01-24,189,Electronics,Email,1
CUST_1234,2024-03-30,5184.11,4,1142.87,2024-10-19,286,Apparel,Email,1
CUST_1235,2024-03-26,2759.16,3,773.54,2024-12-20,224,Groceries,Paid Ads,1
CUST_1236,2024-03-26,5302.81,5,912.19,2025-04-04,119,Books,Paid Ads,1
CUST_1237,2024-08-14,8866.72,8,1077.03,2025-07-07,25,Books,Referral,0
CUST_1238,2024-10-13,5263.47,5,1020.24,2025-02-02,180,Home Goods,Social Media,1
CUST_1239,2024-07-06,2713.46,2,925.56,2024-08-31,335,Apparel,Paid Ads,1
CUST_1240,2024-10-10,2951.61,3,957.86,2025-02-12,170,Home Goods,Email,1
CUST_1241,2024-09-10,6544.71,8,735.95,2025-03-28,126,Groceries,Referral,1
CUST_1242,2024-06-20,3751.83,4,771.39,2025-04-10,113,Groceries,Social Media,1
CUST_1243,2024-04-29,3927.96,2,1467.82,2024-10-24,281,Home Goods,Email,1
CUST_1244,2024-08-22,6144.25,5,1178.78,2025-04-18,105,Home Goods,Paid Ads,1
CUST_1245,2024-02-28,780.32,1,1401.8,2025-01-10,203,Groceries,Social Media,1
CUST_1246,2024-08-19,3669.91,2,1364.26,2025-02-07,175,Apparel,Referral,1
CUST_1247,2024-01-19,4335.02,4,990.16,2024-10-19,286,Home Goods,Paid Ads,1
CUST_1248,2024-09-29,9658.51,9,1050.52,2025-07-12,20,Apparel,Social Media,0
CUST_1249,2024-04-20,2543.04,2,982.35,2024-10-14,291,Apparel,Social Media,1
CUST_1250,2024-04-19,3339.73,2,1288.81,2024-08-11,355,Electronics,Referral,1
CUST_1251,2024-07-17,7211.43,7,905.93,2024-08-18,348,Apparel,Social Media,1
CUST_1252,2024-01-07,1322.96,1,1269.44,2024-11-01,273,Apparel,Paid Ads,1
CUST_1253,2024-08-02,4264.43,3,1210.76,2025-04-19,104,Home Goods,Paid Ads,1
CUST_1254,2024-11-04,3003.81,6,473.71,2024-09-02,333,Groceries,Social Media,1
CUST_1255,2024-11-28,6540.04,6,1046.3,2025-02-07,175,Apparel,Email,1
CUST_1256,2024-05-04,5460.11,5,1037.04,2025-02-02,180,Home Goods,Social Media,1
CUST_1257,2024-06-25,4040.59,4,990.92,2025-04-18,105,Groceries,Email,1
CUST_1258,2024-08-07,4780.05,6,715.12,2024-08-25,341,Groceries,Referral,1
CUST_1259,2024-02-15,6560.74,5,1157.36,2025-05-06,87,Home Goods,Email,1
CUST_1260,2024-11-28,4467.35,4,945.14,2025-06-04,58,Electronics,Social Media,0
CUST_1261,2024-08-21,835.89,1,1201.65,2025-02-15,167,Apparel,Email,1
CUST_1262,2024-11-15,6538.06,7,841.78,2025-06-30,32,Apparel,Email,0
CUST_1263,2024-07-09,6570.37,14,466.7,2025-03-19,135,Apparel,Paid Ads,1
CUST_1264,2024-09-07,4940.46,5,968.61,2025-03-17,137,Home Goods,Referral,1
CUST_1265,2024-02-10,4540.7,6,662.36,2024-09-06,329,Books,Social Media,1
CUST_1266,2024-09-10,9487.84,52,182.21,2025-06-13,49,Books,Social Media,0
CUST_1267,2024-03-29,5214.97,5,870.75,2024-12-19,225,Books,Social Media,1
CUST_1268,2024-05-21,4887.97,4,1075.9,2024-10-20,285,Electronics,Social Media,1
CUST_1269,2024-11-01,3605.43,3,1072.89,2025-02-19,163,Apparel,Referral,1
CUST_1270,2024-08-15,7007.38,7,908.95,2025-06-22,40,Apparel,Social Media,0
CUST_1271,2024-05-12,1740.53,1,1166.89,2024-08-27,339,Books,Referral,1
CUST_1272,2024-03-08,5111.58,5,872.16,2024-09-24,311,Electronics,Referral,1
CUST_1273,2024-04-16,5059.99,5,922.65,2025-01-17,196,Books,Email,1
CUST_1274,2024-12-28,8841.75,7,1159.84,2025-06-08,54,Electronics,Email,0
CUST_1275,2024-04-09,7729.16,5,1317.67,2024-12-12,232,Books,Referral,1
CUST_1276,2024-07-26,9436.88,12,736.04,2025-07-01,31,Apparel,Paid Ads,0
CUST_1277,2024-11-01,100.0,1,1273.36,2025-03-31,123,Apparel,Email,1
CUST_1278,2024-09-28,3925.59,2,1371.7,2025-03-16,138,Apparel,Referral,1
CUST_1279,2024-07-25,2079.0,1,1357.38,2025-05-14,79,Electronics,Social Media,1
CUST_1280,2024-06-09,3245.03,5,577.87,2024-09-07,328,Electronics,Referral,1
CUST_1281,2024-01-06,2483.96,1,1263.74,2025-03-08,146,Home Goods,Social Media,1
CUST_1282,2024-08-06,7193.09,18,396.1,2024-09-13,322,Electronics,Social Media,1
CUST_1283,2024-01-26,5736.77,10,531.64,2025-02-17,165,Books,Social Media,1
CUST_1284,2024-03-21,6877.52,4,1425.13,2025-07-02,30,Apparel,Paid Ads,0
CUST_1285,2024-07-12,8571.8,11,728.69,2025-07-11,21,Home Goods,Paid Ads,0
CUST_1286,2024-02-03,4583.61,4,1138.89,2025-04-10,113,Apparel,Email,1
CUST_1287,2024-03-21,6041.29,6,949.7,2025-04-18,105,Apparel,Paid Ads,1
CUST_1288,2024-02-22,6192.73,5,1230.68,2024-11-21,253,Apparel,Paid Ads,1
CUST_1289,2024-09-21,4132.41,3,1199.11,2025-01-02,211,Books,Referral,1
CUST_1290,2024-05-30,7047.27,5,1256.66,2025-06-27,35,Books,Email,0
CUST_1291,2024-04-27,2622.93,1,1596.65,2025-01-02,211,Groceries,Social Media,1
CUST_1292,2024-04-25,4032.68,4,925.98,2025-07-28,4,Books,Email,0
CUST_1293,2024-12-16,7374.16,10,710.56,2025-06-01,61,Groceries,Referral,1
CUST_1294,2024-11-21,6459.55,8,720.7,2025-07-03,29,Books,Social Media,0
CUST_1295,2024-04-21,4433.7,11,392.49,2025-01-18,195,Home Goods,Social Media,1
CUST_1296,2024-09-09,9175.49,10,872.1,2025-07-31,1,Groceries,Referral,0
CUST_1297,2024-12-11,5279.3,5,1019.51,2025-01-21,192,Home Goods,Referral,1
CUST_1298,2024-05-17,5562.46,3,1446.88,2024-10-04,301,Books,Email,1
CUST_1299,2024-12-25,2418.12,2,877.91,2025-05-13,80,Books,Email,1
CUST_1300,2024-04-04,3533.64,3,1004.11,2024-10-10,295,Home Goods,Paid Ads,1
CUST_1301,2024-03-08,4885.21,4,984.76,2025-07-27,5,Apparel,Social Media,0
CUST_1302,2024-06-10,5490.23,4,1218.04,2025-04-24,99,Apparel,Email,1
CUST_1303,2024-02-11,4485.9,4,1083.27,2025-01-19,194,Apparel,Social Media,1
CUST_1304,2024-03-02,4623.79,5,894.19,2024-10-28,277,Home Goods,Paid Ads,1
CUST_1305,2024-01-03,1165.3,2,558.66,2024-11-06,268,Home Goods,Email,1
CUST_1306,2024-04-29,6438.34,4,1545.93,2025-07-25,7,Electronics,Paid Ads,0
CUST_1307,2024-07-24,8967.27,8,1003.56,2025-07-20,12,Apparel,Email,0
CUST_1308,2024-12-20,7507.1,4,1511.9,2024-08-16,350,Groceries,Paid Ads,1
CUST_1309,2024-04-18,6070.9,3,1660.65,2024-11-10,264,Apparel,Paid Ads,1
CUST_1310,2024-05-26,12111.23,11,1074.13,2025-07-05,27,Books,Email,0
CUST_1311,2024-01-03,3450.27,2,1216.48,2025-02-16,166,Electronics,Referral,1
CUST_1312,2024-12-17,8933.83,9,988.26,2025-05-21,72,Books,Email,1
CUST_1313,2024-05-25,2322.45,2,932.84,2025-05-20,73,Apparel,Social Media,1
CUST_1314,2024-05-03,6296.61,5,1112.03,2025-05-04,89,Apparel,Social Media,1
CUST_1315,2024-03-23,6657.28,8,776.12,2024-09-10,325,Home Goods,Paid Ads,1
CUST_1316,2024-05-07,5660.14,3,1425.93,2025-06-04,58,Apparel,Email,0
CUST_1317,2024-03-09,3453.9,2,1217.85,2025-04-08,115,Apparel,Social Media,1
CUST_1318,2024-09-04,5066.57,3,1293.49,2025-02-02,180,Groceries,Paid Ads,1
CUST_1319,2024-01-04,4272.21,3,1364.64,2024-10-09,296,Groceries,Email,1
CUST_1320,2024-10-03,8870.49,10,809.81,2025-07-26,6,Books,Paid Ads,0
CUST_1321,2024-02-05,3651.39,2,1244.07,2024-09-28,307,Books,Social Media,1
CUST_1322,2024-10-08,7087.89,7,994.68,2025-03-27,127,Apparel,Email,1
CUST_1323,2024-01-01,6725.41,17,381.1,2025-05-26,67,Home Goods,Referral,1
CUST_1324,2024-05-25,4953.14,2,1724.72,2025-07-29,3,Electronics,Paid Ads,0
CUST_1325,2024-03-10,4328.33,3,1107.59,2024-11-08,266,Home Goods,Referral,1
CUST_1326,2024-02-12,2749.04,2,1028.07,2024-10-25,280,Home Goods,Paid Ads,1
CUST_1327,2024-03-10,8963.05,10,866.66,2025-07-07,25,Apparel,Email,0
CUST_1328,2024-06-24,5748.88,4,1270.36,2025-06-14,48,Home Goods,Social Media,0
CUST_1329,2024-02-24,6063.33,5,1136.98,2024-09-12,323,Books,Social Media,1
CUST_1330,2024-07-29,8592.14,7,1120.17,2025-04-04,119,Home Goods,Email,1
CUST_1331,2024-02-22,5762.71,4,1409.66,2024-12-17,227,Groceries,Social Media,1
CUST_1332,2024-07-22,4780.27,5,944.77,2025-02-13,169,Groceries,Social Media,1
CUST_1333,2024-11-14,1249.99,1,1354.0,2025-05-27,66,Groceries,Social Media,1
CUST_1334,2024-05-17,3899.22,4,938.15,2025-03-08,146,Electronics,Referral,1
CUST_1335,2024-12-24,3206.67,35,90.64,2024-09-17,318,Apparel,Email,1
CUST_1336,2024-03-21,4430.19,5,829.82,2024-10-16,289,Electronics,Referral,1
CUST_1337,2024-01-20,4098.01,3,1088.18,2024-09-07,328,Home Goods,Social Media,1
CUST_1338,2024-12-23,6038.86,9,614.84,2024-09-07,328,Groceries,Referral,1
CUST_1339,2024-02-28,6953.09,4,1616.94,2024-11-05,269,Groceries,Email,1
CUST_1340,2024-07-03,2955.73,4,682.99,2024-08-14,352,Home Goods,Social Media,1
CUST_1341,2024-10-30,566.36,1,745.53,2024-08-28,338,Groceries,Social Media,1
CUST_1342,2024-02-13,2638.06,4,654.5,2024-12-17,227,Apparel,Email,1
CUST_1343,2024-04-29,4157.29,3,1186.4,2025-05-13,80,Apparel,Paid Ads,1
CUST_1344,2024-08-21,3733.35,2,1593.75,2025-01-22,191,Apparel,Referral,1
CUST_1345,2024-10-27,5053.14,3,1268.08,2025-05-12,81,Books,Social Media,1
CUST_1346,2024-08-17,8461.2,6,1334.94,2025-03-30,124,Apparel,Social Media,1
CUST_1347,2024-06-23,3131.78,2,1141.02,2024-08-03,363,Groceries,Referral,1
CUST_1348,2024-08-25,5045.03,15,316.73,2025-03-26,128,Electronics,Paid Ads,1
CUST_1349,2024-09-10,4157.03,83,50.0,2025-06-23,39,Apparel,Referral,0
CUST_1350,2024-09-07,5796.12,3,1495.82,2025-06-25,37,Groceries,Social Media,0
CUST_1351,2024-03-18,1937.32,1,1236.44,2024-08-20,346,Groceries,Social Media,1
CUST_1352,2024-03-22,6847.73,4,1443.86,2025-05-24,69,Home Goods,Social Media,1
CUST_1353,2024-04-25,6970.8,13,524.25,2025-07-05,27,Apparel,Email,0
CUST_1354,2024-03-17,7031.87,7,878.99,2025-03-20,134,Home Goods,Referral,1
CUST_1355,2024-10-30,2499.95,2,1111.52,2024-10-26,279,Apparel,Email,1
CUST_1356,2024-07-09,2165.78,4,460.94,2024-08-11,355,Electronics,Referral,1
CUST_1357,2024-05-25,5871.99,6,942.54,2025-03-01,153,Home Goods,Referral,1
CUST_1358,2024-11-09,5684.21,3,1575.18,2024-10-10,295,Electronics,Email,1
CUST_1359,2024-12-21,7627.56,7,995.36,2025-05-23,70,Electronics,Social Media,1
CUST_1360,2024-06-20,1934.63,2,661.42,2024-11-06,268,Apparel,Social Media,1
CUST_1361,2024-03-02,5726.01,11,483.68,2024-11-02,272,Electronics,Email,1
CUST_1362,2024-02-29,4283.19,6,632.5,2025-04-24,99,Home Goods,Email,1
CUST_1363,2024-09-18,3719.69,2,1445.12,2024-08-21,345,Apparel,Email,1
CUST_1364,2024-04-16,4485.18,4,983.7,2025-02-05,177,Electronics,Referral,1
CUST_1365,2024-11-30,4943.56,3,1409.3,2025-05-26,67,Home Goods,Social Media,1
CUST_1366,2024-10-10,5907.76,5,985.42,2025-06-25,37,Home Goods,Paid Ads,0
CUST_1367,2024-04-30,4717.63,3,1232.05,2025-02-08,174,Apparel,Referral,1
CUST_1368,2024-06-11,4356.78,3,1401.15,2024-12-12,232,Groceries,Paid Ads,1
CUST_1369,2024-11-17,5611.33,7,780.62,2025-03-28,126,Books,Paid Ads,1
CUST_1370,2024-06-26,3817.5,3,1168.62,2024-12-13,231,Home Goods,Social Media,1
CUST_1371,2024-02-04,9877.71,7,1250.45,2024-08-28,338,Home Goods,Paid Ads,1
CUST_1372,2024-06-24,5217.57,9,538.36,2024-10-12,293,Groceries,Paid Ads,1
CUST_1373,2024-11-17,3674.91,6,542.1,2024-10-13,292,Home Goods,Social Media,1
CUST_1374,2024-02-13,6423.91,9,709.28,2025-07-13,19,Home Goods,Referral,0
CUST_1375,2024-10-08,1501.29,3,469.95,2025-02-15,167,Electronics,Email,1
CUST_1376,2024-02-19,7379.75,10,719.3,2024-08-31,335,Electronics,Paid Ads,1
CUST_1377,2024-08-11,3250.72,5,546.68,2024-10-05,300,Electronics,Referral,1
CUST_1378,2024-11-01,3577.08,2,1194.57,2024-12-21,223,Electronics,Email,1
CUST_1379,2024-04-25,6786.38,5,1192.57,2025-03-09,145,Groceries,Paid Ads,1
CUST_1380,2024-08-25,6499.49,16,395.53,2025-01-17,196,Home Goods,Email,1
CUST_1381,2024-07-04,4570.92,91,50.0,2025-06-26,36,Electronics,Referral,0
CUST_1382,2024-10-26,4569.77,3,1462.68,2024-09-15,320,Apparel,Social Media,1
CUST_1383,2024-09-08,4000.26,3,1162.91,2025-04-04,119,Apparel,Social Media,1
CUST_1384,2024-03-03,7986.01,8,951.96,2025-07-14,18,Books,Email,0
CUST_1385,2024-11-24,7063.31,12,577.32,2024-11-11,263,Groceries,Referral,1
CUST_1386,2024-12-01,2504.85,1,1395.46,2024-11-10,264,Groceries,Paid Ads,1
CUST_1387,2024-08-29,4959.52,7,706.57,2024-11-19,255,Groceries,Social Media,1
CUST_1388,2024-11-13,6506.77,6,1040.14,2025-01-14,199,Home Goods,Referral,1
CUST_1389,2024-11-26,6154.39,9,631.29,2025-07-12,20,Apparel,Email,0
CUST_1390,2024-04-22,2966.23,3,848.4,2025-01-07,206,Home Goods,Email,1
CUST_1391,2024-04-12,4823.86,5,863.04,2025-02-14,168,Electronics,Social Media,1
CUST_1392,2024-04-14,4191.69,4,1000.54,2024-08-06,360,Home Goods,Social Media,1
CUST_1393,2024-09-21,10420.66,9,1155.96,2025-06-05,57,Apparel,Social Media,0
CUST_1394,2024-11-16,3737.52,3,1179.84,2024-10-29,276,Home Goods,Referral,1
CUST_1395,2024-05-14,2996.76,2,1026.09,2025-03-23,131,Electronics,Social Media,1
CUST_1396,2024-06-13,6593.93,4,1489.97,2024-09-16,319,Apparel,Referral,1
CUST_1397,2024-12-14,6611.3,4,1340.2,2024-12-28,216,Books,Email,1
CUST_1398,2024-06-20,1676.8,2,625.1,2025-03-16,138,Groceries,Social Media,1
CUST_1399,2024-04-15,5834.59,6,850.8,2025-05-02,91,Groceries,Referral,1
CUST_1400,2024-06-22,7080.12,10,694.34,2025-03-14,140,Electronics,Referral,1
CUST_1401,2024-07-03,9436.53,9,1017.21,2025-06-09,53,Books,Paid Ads,0
CUST_1402,2024-03-19,3352.95,3,989.09,2025-02-04,178,Electronics,Paid Ads,1
CUST_1403,2024-09-18,6213.66,4,1288.69,2025-01-12,201,Apparel,Social Media,1
CUST_1404,2024-10-22,3592.6,3,1192.29,2024-08-19,347,Electronics,Social Media,1
CUST_1405,2024-08-02,4678.88,5,833.41,2024-11-21,253,Home Goods,Paid Ads,1
CUST_1406,2024-04-11,6154.14,6,946.59,2025-03-15,139,Apparel,Social Media,1
CUST_1407,2024-03-03,2090.67,1,1080.53,2024-09-02,333,Books,Referral,1
CUST_1408,2024-06-28,5586.1,6,838.61,2025-05-06,87,Groceries,Referral,1
CUST_1409,2024-01-09,2968.08,3,889.79,2024-11-30,244,Apparel,Paid Ads,1
CUST_1410,2024-02-26,3000.21,1,1658.08,2025-05-12,81,Groceries,Email,1
CUST_1411,2024-01-15,1638.21,1,850.05,2024-12-17,227,Home Goods,Referral,1
CUST_1412,2024-12-12,4764.8,6,738.11,2025-06-21,41,Books,Email,0
CUST_1413,2024-06-09,4560.61,5,904.01,2024-09-21,314,Apparel,Referral,1
CUST_1414,2024-02-14,2935.2,2,1182.18,2024-08-27,339,Home Goods,Social Media,1
CUST_1415,2024-11-30,2869.92,3,936.49,2024-09-27,308,Home Goods,Referral,1
CUST_1416,2024-02-16,7302.25,8,829.85,2025-03-20,134,Books,Referral,1
CUST_1417,2024-10-23,5957.06,10,566.53,2025-01-20,193,Groceries,Social Media,1
CUST_1418,2024-01-28,8417.93,7,1155.72,2025-02-09,173,Electronics,Paid Ads,1
CUST_1419,2024-01-15,4822.17,6,793.38,2025-04-29,94,Apparel,Email,1
CUST_1420,2024-01-19,7341.32,14,503.43,2025-01-07,206,Home Goods,Social Media,1
CUST_1421,2024-06-23,4584.83,3,1396.39,2025-04-22,101,Apparel,Paid Ads,1
CUST_1422,2024-09-29,4736.04,4,1172.53,2024-12-02,242,Books,Social Media,1
CUST_1423,2024-01-14,5820.81,6,948.74,2025-03-27,127,Books,Paid Ads,1
CUST_1424,2024-05-11,4476.43,2,1760.87,2024-08-20,346,Electronics,Social Media,1
CUST_1425,2024-02-07,5960.07,6,978.16,2025-01-18,195,Groceries,Email,1
CUST_1426,2024-10-16,6176.17,12,509.01,2024-10-05,300,Groceries,Referral,1
CUST_1427,2024-09-12,2486.87,1,1386.76,2025-02-26,156,Books,Paid Ads,1
CUST_1428,2024-10-20,5627.45,10,554.62,2024-11-28,246,Electronics,Email,1
CUST_1429,2024-02-08,4650.7,3,1408.05,2024-10-17,288,Home Goods,Social Media,1
CUST_1430,2024-04-18,5950.63,6,861.37,2025-07-27,5,Apparel,Social Media,0
CUST_1431,2024-11-04,8107.66,6,1249.48,2024-09-04,331,Home Goods,Referral,1
CUST_1432,2024-03-06,4495.3,5,808.06,2024-10-15,290,Apparel,Email,1
CUST_1433,2024-05-10,5789.39,6,930.27,2025-05-10,83,Apparel,Social Media,1
CUST_1434,2024-07-24,5069.82,5,957.14,2024-11-07,267,Apparel,Social Media,1
CUST_1435,2024-05-03,5833.07,5,996.56,2025-07-22,10,Apparel,Email,0
CUST_1436,2024-12-02,9689.34,7,1212.26,2025-07-09,23,Apparel,Referral,0
CUST_1437,2024-12-07,6068.77,15,387.58,2025-06-28,34,Electronics,Social Media,0
CUST_1438,2024-05-26,2258.21,1,1207.8,2024-09-20,315,Home Goods,Social Media,1
CUST_1439,2024-01-27,3257.97,2,1585.0,2024-12-01,243,Home Goods,Email,1
CUST_1440,2024-09-16,7226.66,6,1127.75,2024-12-26,218,Home Goods,Social Media,1
CUST_1441,2024-05-15,4655.25,3,1214.42,2025-03-17,137,Groceries,Paid Ads,1
CUST_1442,2024-04-29,4374.33,3,1309.28,2024-09-05,330,Apparel,Email,1
CUST_1443,2024-08-03,4245.23,3,1403.46,2025-04-29,94,Groceries,Paid Ads,1
CUST_1444,2024-11-03,5926.2,5,1131.48,2024-08-29,337,Groceries,Social Media,1
CUST_1445,2024-02-21,2556.71,7,358.77,2025-05-09,84,Home Goods,Social Media,1
CUST_1446,2024-07-16,7165.33,7,931.86,2025-03-20,134,Home Goods,Referral,1
CUST_1447,2024-04-24,7035.43,23,295.11,2024-10-14,291,Apparel,Social Media,1
CUST_1448,2024-02-16,4877.81,4,1020.85,2025-01-08,205,Electronics,Email,1
CUST_1449,2024-08-29,4479.16,4,1111.18,2025-06-09,53,Groceries,Referral,0
CUST_1450,2024-01-23,5252.95,9,525.79,2025-04-13,110,Apparel,Social Media,1
CUST_1451,2024-06-17,6730.77,4,1400.3,2024-09-23,312,Home Goods,Paid Ads,1
CUST_1452,2024-10-29,5366.03,7,702.54,2025-07-09,23,Books,Email,0
CUST_1453,2024-12-05,3237.13,3,1027.09,2025-01-23,190,Apparel,Paid Ads,1
CUST_1454,2024-09-20,5068.67,5,891.25,2024-09-25,310,Home Goods,Email,1
CUST_1455,2024-10-02,855.29,1,1046.21,2025-01-31,182,Apparel,Paid Ads,1
CUST_1456,2024-03-23,3073.07,6,453.7,2025-02-17,165,Apparel,Email,1
CUST_1457,2024-02-05,5156.2,3,1533.55,2024-11-13,261,Books,Paid Ads,1
CUST_1458,2024-11-17,2899.12,2,1253.84,2025-05-25,68,Electronics,Email,1
CUST_1459,2024-10-04,3928.41,4,823.13,2025-05-21,72,Home Goods,Referral,1
CUST_1460,2024-11-16,4689.4,5,851.23,2024-08-09,357,Books,Referral,1
CUST_1461,2024-12-26,4923.35,3,1245.63,2024-10-12,293,Home Goods,Paid Ads,1
CUST_1462,2024-08-27,1486.26,2,619.31,2025-03-18,136,Groceries,Referral,1
CUST_1463,2024-09-18,5479.54,7,757.59,2024-09-09,326,Home Goods,Paid Ads,1
CUST_1464,2024-09-24,7152.22,8,853.15,2025-07-15,17,Apparel,Social Media,0
CUST_1465,2024-09-19,6588.81,5,1185.69,2024-08-21,345,Groceries,Social Media,1
CUST_1466,2024-03-18,1631.85,2,793.84,2025-04-16,107,Electronics,Referral,1
CUST_1467,2024-12-28,8132.21,21,373.83,2025-05-01,92,Electronics,Email,1
CUST_1468,2024-02-18,4023.16,7,534.64,2025-03-05,149,Apparel,Social Media,1
CUST_1469,2024-08-31,5776.85,4,1204.67,2024-08-21,345,Home Goods,Social Media,1
CUST_1470,2024-10-07,3991.15,7,544.03,2024-12-27,217,Apparel,Referral,1
CUST_1471,2024-10-23,5871.9,7,771.42,2025-06-28,34,Groceries,Social Media,0
CUST_1472,2024-03-12,1463.74,1,1897.84,2025-04-09,114,Apparel,Referral,1
CUST_1473,2024-01-25,3383.62,3,925.35,2025-02-03,179,Electronics,Referral,1
CUST_1474,2024-06-09,4058.49,3,1336.36,2025-01-30,183,Electronics,Paid Ads,1
CUST_1475,2024-01-06,100.0,1,1089.15,2025-06-15,47,Home Goods,Social Media,0
CUST_1476,2024-06-02,5816.6,4,1275.0,2024-12-14,230,Groceries,Social Media,1
CUST_1477,2024-05-05,4135.59,5,756.77,2024-09-29,306,Groceries,Email,1
CUST_1478,2024-05-28,3723.0,3,1019.36,2024-12-16,228,Apparel,Email,1
CUST_1479,2024-08-11,2002.84,1,1485.71,2024-11-05,269,Apparel,Email,1
CUST_1480,2024-02-09,5805.29,6,857.69,2025-02-14,168,Electronics,Social Media,1
CUST_1481,2024-08-15,6082.39,4,1267.32,2024-11-08,266,Home Goods,Email,1
CUST_1482,2024-12-24,9334.49,13,666.8,2025-06-21,41,Apparel,Email,0
CUST_1483,2024-07-05,4489.48,4,1074.48,2025-01-01,212,Home Goods,Paid Ads,1
CUST_1484,2024-08-01,2222.98,3,732.25,2024-08-15,351,Apparel,Referral,1
CUST_1485,2024-08-17,1988.25,1,1356.66,2024-08-24,342,Apparel,Referral,1
CUST_1486,2024-01-25,6270.76,7,891.84,2025-03-21,133,Apparel,Social Media,1
CUST_1487,2024-04-11,5039.99,5,880.05,2025-01-12,201,Electronics,Social Media,1
CUST_1488,2024-06-16,4181.32,6,683.17,2024-12-24,220,Electronics,Social Media,1
CUST_1489,2024-02-19,7136.49,6,1115.89,2025-03-14,140,Apparel,Email,1
CUST_1490,2024-09-05,6672.97,9,679.68,2025-06-19,43,Electronics,Referral,0
CUST_1491,2024-07-04,5787.49,5,1126.14,2024-09-02,333,Apparel,Social Media,1
CUST_1492,2024-07-30,8153.14,6,1224.55,2024-09-20,315,Books,Email,1
CUST_1493,2024-10-05,7054.09,8,810.75,2024-10-13,292,Groceries,Referral,1
CUST_1494,2024-03-03,3784.01,4,890.83,2025-04-01,122,Home Goods,Referral,1
CUST_1495,2024-08-12,9766.91,10,965.08,2025-07-04,28,Apparel,Paid Ads,0
CUST_1496,2024-05-13,5231.96,5,960.22,2024-11-25,249,Electronics,Paid Ads,1
CUST_1497,2024-07-31,5177.67,6,835.35,2024-12-05,239,Apparel,Referral,1
CUST_1498,2024-01-21,3717.67,4,920.48,2024-12-19,225,Books,Social Media,1
CUST_1499,2024-04-22,5571.74,5,1056.55,2025-05-11,82,Apparel,Social Media,1
CUST_1500,2024-11-06,979.57,1,602.81,2024-10-27,278,Home Goods,Social Media,1
CUST_1501,2024-01-27,1272.89,1,1236.44,2024-11-29,245,Groceries,Email,1
CUST_1502,2024-02-10,6575.86,5,1138.41,2024-08-29,337,Home Goods,Referral,1
CUST_1503,2024-05-21,2263.27,2,946.49,2024-08-05,361,Apparel,Referral,1
CUST_1504,2024-08-23,5297.56,5,948.62,2025-03-24,130,Groceries,Social Media,1
CUST_1505,2024-02-21,1020.11,1,1099.71,2025-04-26,97,Apparel,Paid Ads,1
CUST_1506,2024-09-18,9046.65,6,1408.78,2025-07-23,9,Groceries,Referral,0
CUST_1507,2024-08-07,6116.54,8,706.09,2024-11-22,252,Groceries,Email,1
CUST_1508,2024-04-07,5976.4,6,973.85,2024-09-06,329,Groceries,Email,1
CUST_1509,2024-03-03,5362.08,5,969.27,2025-03-03,151,Home Goods,Paid Ads,1
CUST_1510,2024-02-05,4542.83,4,999.66,2024-11-07,267,Electronics,Email,1
CUST_1511,2024-09-29,5185.26,3,1372.86,2024-11-05,269,Home Goods,Referral,1
CUST_1512,2024-04-10,7157.68,10,653.05,2025-06-05,57,Apparel,Referral,0
